uke_start,yhat,yhat_low,yhat_high
2024-05-06,108.43754536178162,89.63930717834813,127.2357835452151
2024-05-13,107.30916006318907,88.5109218800047,126.10739824637344
2024-05-20,115.4517153714687,96.65347718835712,134.24995355458026
2024-05-27,120.3157638841075,101.5175257010173,139.1140020671977
2024-06-03,124.38151709349552,105.5832789104115,143.17975527657953
2024-06-10,117.8338162563085,99.03557807322636,136.63205443939063
2024-06-17,107.5913971213528,88.79315893827113,126.38963530443446
2024-06-24,116.15339678583605,97.35515860275461,134.9516349689175
2024-07-01,116.58282971719174,97.78459153411028,135.3810679002732
2024-07-08,116.92386247803992,98.12562429495854,135.72210066112132
2024-07-15,113.08512621378975,94.2868880307083,131.8833643968712
2024-07-22,93.8840586246808,75.08582044159942,112.68229680776219
2024-07-29,81.58347660112119,62.785238418039754,100.38171478420263
2024-08-05,76.00448620128546,57.20624801820408,94.80272438436684
2024-08-12,77.79718540718154,58.99894722410011,96.59542359026298
2024-08-19,68.07190105505101,49.273662871969634,86.8701392381324
2024-08-26,68.6344922480724,49.83625406499097,87.43273043115384
2024-09-02,69.43221847834843,50.63398029526706,88.2304566614298
2024-09-09,74.46049185942002,55.66225367633858,93.25873004250145
2024-09-16,77.14461614907326,58.34637796599188,95.94285433215464
2024-09-23,77.21345889037869,58.415220707297244,96.01169707346014
2024-09-30,79.60576585356051,60.80752767047913,98.4040040366419
2024-10-07,82.16581428672481,63.36757610364337,100.96405246980625
2024-10-14,78.50316786431912,59.70492968123774,97.3014060474005
2024-10-21,75.9396330826361,57.14139489955467,94.73787126571754
2024-10-28,75.3217795639553,56.52354138087392,94.12001774703668
2024-11-04,77.97580788492988,59.177569701848434,96.77404606801133
2024-11-11,78.19852400373978,59.400285820658404,96.99676218682114
2024-11-18,78.3155214340251,59.51728325094375,97.11375961710645
2024-11-25,75.30866283660093,56.510424653523906,94.10690101967796
2024-12-02,79.04295604527046,60.24471786238317,97.84119422815775
2024-12-09,83.2528396697414,64.45460149507889,102.05107784440392
2024-12-16,86.67355424605265,67.87531629029691,105.47179220180838
2024-12-23,88.33487887796416,69.53714659322208,107.13261116270624
2024-12-30,90.87770923842672,72.08322152869185,109.67219694816158
2025-01-06,93.64425680414982,74.85190112920287,112.43661247909677
2025-01-13,93.92408770429734,75.13418748035791,112.71398792823676
2025-01-20,93.87642359798662,75.08887568758348,112.66397150838975
2025-01-27,92.1044786416386,73.31931537635411,110.88964190692307
2025-02-03,94.75952340211498,75.97673512996472,113.54231167426524
2025-02-10,97.33116176340548,78.55075217005499,116.11157135675596
2025-02-17,120.05615136602677,101.27624268713872,138.83606004491483
2025-02-24,130.63432649662963,111.85456404665788,149.41408894660137
2025-03-03,121.04257037303171,102.26285067710972,139.8222900689537
2025-03-10,109.60304747583551,90.82334028586968,128.38275466580134
2025-03-17,105.25491145753293,86.47520792615407,124.03461498891178
2025-03-24,101.16774839956916,82.38804593854172,119.9474508605966
2025-03-31,99.2139151923831,80.43421304449983,117.99361734026637
2025-04-07,97.92377896664549,79.14407691037651,116.70348102291446
2025-04-14,95.66356992571984,76.88386789625389,114.44327195518579
2025-04-21,93.68508346381195,74.90538144218752,112.46478548543638
2025-04-28,89.81937228658839,71.03967026725817,108.5990743059186
2025-05-05,93.81110902280258,75.03140700414349,112.59081104146168
2025-05-12,91.12594100535836,72.34623898689568,109.90564302382103
2025-05-19,82.61496915873329,63.83526714032801,101.39467117713858
2025-05-26,72.04727056908311,53.26756855069469,90.82697258747153
2025-06-02,76.60174255310869,57.82204053472513,95.38144457149225
2025-06-09,91.57906239318653,72.79936037480446,110.3587644115686
2025-06-16,80.02970299919293,61.25000098081124,98.80940501757463
2025-06-23,64.90977998638147,46.130077967999945,83.689482004763
2025-06-30,65.77873014019939,46.999028121817844,84.55843215858093
2025-07-07,68.91819613857155,50.138494120190074,87.69789815695302
2025-07-14,67.4247623376171,48.64506031923557,86.20446435599862
2025-07-21,59.49933408126421,40.71963206288274,78.27903609964568
2025-07-28,63.52208141781094,44.74237939942942,82.30178343619247
2025-08-04,76.42156694884478,57.64186493046331,95.20126896722626
2025-08-11,65.9736471428723,47.193945124490774,84.75334916125382
2025-08-18,59.623911943690786,40.844209925309315,78.40361396207226
2025-08-25,61.6996907243474,42.91998870596588,80.47939274272892
2025-09-01,57.03116178818823,38.25145976980676,75.8108638065697
2025-09-08,61.69337657275966,42.91367455437814,80.47307859114119
2025-09-15,59.72012908666334,40.94042706828187,78.49983110504482
2025-09-22,55.77796721653699,36.99826519815548,74.5576692349185
