uke_start,yhat,yhat_low,yhat_high
2024-06-03,107.557249048332,84.55541366393433,130.55908443272966
2024-06-10,105.3359826204884,82.33414723615577,128.33781800482103
2024-06-17,112.92927280936006,89.92743742504493,135.9311081936752
2024-06-24,116.69577374183234,93.69393835752182,139.69760912614288
2024-07-01,120.0858748039809,97.0840394196717,143.08771018829012
2024-07-08,115.26659805209741,92.26476266778846,138.26843343640635
2024-07-15,104.50010586016029,81.49827047585151,127.50194124446907
2024-07-22,109.83802257961102,86.83618719530219,132.83985796391985
2024-07-29,110.52123491790093,87.51939953359218,133.52307030220967
2024-08-05,109.74100865919499,86.73917327488617,132.74284404350382
2024-08-12,107.06709315848795,84.0652577741792,130.0689285427967
2024-08-19,89.86332581681935,66.86149043251054,112.86516120112817
2024-08-26,76.80640316660792,53.80456778229917,99.80823855091667
2024-09-02,71.91854645479609,48.91671107048727,94.9203818391049
2024-09-09,75.74028685217934,52.73845146787059,98.74212223648809
2024-09-16,67.3558306303761,44.353995246067285,90.35766601468492
2024-09-23,69.27151982318563,46.26968443887688,92.27335520749438
2024-09-30,71.83506552253364,48.83323013822482,94.83690090684246
2024-10-07,77.68260975993955,54.680774375630804,100.6844451442483
2024-10-14,79.87446179660834,56.872626412299525,102.87629718091716
2024-10-21,78.9552149878674,55.953379603558645,101.95705037217614
2024-10-28,79.31013722912157,56.308301844812746,102.31197261343038
2024-11-04,82.39406866937414,59.39223328506539,105.39590405368288
2024-11-11,78.72452971546896,55.72269433116014,101.72636509977778
2024-11-18,79.6372639758431,56.63542859153435,102.63909936015185
2024-11-25,81.15231726859534,58.150481884286535,104.15415265290414
2024-12-02,82.62920949252583,59.62737410821784,105.63104487683381
2024-12-09,84.54486317770483,61.54302779342966,107.54669856198
2024-12-16,83.23560419590233,60.23376881700369,106.23743957480096
2024-12-23,81.47395245185761,58.47243493339242,104.4754699703228
2024-12-30,86.06234951285151,63.063021763838435,109.06167726186459
2025-01-06,88.11806819613948,65.12017466291941,111.11596172935954
2025-01-13,89.05738551106265,66.061142183934,112.0536288381913
2025-01-20,86.73143148749004,63.736770340955985,109.7260926340241
2025-01-27,88.85969631600558,65.86663830444272,111.85275432756845
2025-02-03,92.67075112783306,69.67928992495303,115.66221233071309
2025-02-10,97.92092932933473,74.93106702852471,120.91079163014474
2025-02-17,101.34466529894189,78.35640140038473,124.33292919749906
2025-02-24,99.57290268924977,76.58623749249195,122.5595678860076
2025-03-03,101.08179396391104,78.09672752121473,124.06686040660735
2025-03-10,100.08640308112126,77.10293551354596,123.06987064869656
2025-03-17,120.15746549892623,97.17437053602153,143.14056046183094
2025-03-24,131.10457688609486,108.12158150759909,154.08757226459062
2025-03-31,122.60776111759762,99.62479238417119,145.59072985102404
2025-04-07,112.63064704895072,89.64768544686876,135.61360865103268
2025-04-14,108.1090600927472,85.12610039946557,131.09201978602883
2025-04-21,101.87181975565771,78.88886057330308,124.85477893801234
2025-04-28,101.30309357285748,78.32013452726304,124.28605261845192
2025-05-05,99.37236157146037,76.38940256247272,122.35532058044802
2025-05-12,95.12595994877705,72.14300094958793,118.10891894796617
2025-05-19,92.10107611437954,69.11811711781326,115.08403511094582
2025-05-26,85.83043629536913,62.847477299504845,108.8133952912334
2025-06-02,89.00310774616831,66.020148750492,111.98606674184462
2025-06-09,84.71236465364532,61.72940565801926,107.69532364927139
2025-06-16,77.03865405456457,54.055695058952026,100.02161305017712
2025-06-23,67.43187525371985,44.448916258110856,90.41483424932885
2025-06-30,70.71307385846544,47.73011486285745,93.69603285407342
2025-07-07,87.896429653063,64.91347065745522,110.87938864867077
2025-07-14,76.58076635696773,53.59780736136008,99.56372535257537
2025-07-21,59.46719639299285,36.48423739738516,82.45015538860054
2025-07-28,60.062888241978484,37.07992924637085,83.04584723758612
2025-08-04,62.63822910113984,39.65527010553215,85.62118809674753
2025-08-11,61.87234581185715,38.88938681624953,84.85530480746478
2025-08-18,54.96419018826522,31.981231192657535,77.94714918387291
2025-08-25,58.43213827204507,35.44917927643745,81.4150972676527
2025-09-01,71.83317378486629,48.85021478925861,94.81613278047396
2025-09-08,64.16690986113147,41.18395086552385,87.14986885673909
2025-09-15,58.56976967776515,35.58681068215746,81.55272867337284
2025-09-22,61.74177524955368,38.75881625394606,84.7247342451613
2025-09-29,58.38731465265893,35.40435565705124,81.37027364826662
2025-10-06,63.98592442232094,41.00296542671332,86.96888341792857
2025-10-13,62.34218532303929,39.3592263274316,85.32514431864698
2025-10-20,57.834148639157654,34.85118964355003,80.81710763476528
2025-10-27,61.14864941662208,38.165690421014396,84.13160841222975
2025-11-03,65.34640099432576,42.36344199871814,88.32935998993338
2025-11-10,68.15355283882474,45.17059384321705,91.13651183443243
2025-11-17,72.5915116797954,49.60855268418778,95.57447067540303
2025-11-24,79.9931176999198,57.01015870431212,102.97607669552747
2025-12-01,84.302286111156,61.31932711554896,107.28524510676303
2025-12-08,88.322715304514,65.33975630893235,111.30567430009566
2025-12-15,91.50442231573537,68.5214633243136,114.48738130715714
2025-12-22,93.0486375579246,70.06592490154267,116.03135021430651
2025-12-29,92.56626721776954,69.58525156530925,115.54728287022982
2026-01-05,89.04116562905722,66.06126143003229,112.02106982808215
2026-01-12,92.29983571915767,69.32121033719415,115.2784611011212
2026-01-19,92.4114039358763,69.43400463569168,115.38880323606091
2026-01-26,89.11804482545975,66.14188782594621,112.09420182497328
2026-02-02,91.11517559187976,68.14025597134126,114.09009521241826
2026-02-09,95.20905063134099,72.23536999262411,118.18273127005786
2026-02-16,92.82829176840795,69.85584970486558,115.80073383195032
2026-02-23,101.8061009433147,78.8348976677133,124.7773042189161
2026-03-02,104.24074995640144,81.27078548988595,127.21071442291694
2026-03-09,94.06371446789113,71.09498888491706,117.0324400508652
