uke_start,yhat,yhat_low,yhat_high
2024-04-08,106.67822468707779,93.57602467997182,119.78042469418375
2024-04-15,108.05691425712347,94.9547142501905,121.15911426405643
2024-04-22,117.96942897938733,104.86722897250272,131.07162898627195
2024-04-29,122.30803699501227,109.20583698814066,135.4102370018839
2024-05-06,125.31324972533415,112.21104971846653,138.41544973220175
2024-05-13,119.72730625417677,106.62510624730986,132.82950626104366
2024-05-20,109.9937628449394,96.89156283807309,123.09596285180571
2024-05-27,119.63250858016167,106.53030857329513,132.73470858702822
2024-06-03,121.13090245397146,108.02870244710525,134.23310246083767
2024-06-10,119.69793836838693,106.59573836152042,132.80013837525345
2024-06-17,116.32209110879052,103.2198911019243,129.42429111565673
2024-06-24,99.84637937866702,86.74417937180051,112.94857938553353
2024-07-01,87.21109169585662,74.10889168899041,100.31329170272284
2024-07-08,81.49430254215693,68.39210253529042,94.59650254902344
2024-07-15,81.68792305651294,68.58572304964673,94.79012306337916
2024-07-22,70.32808565314748,57.22588564628097,83.430285660014
2024-07-29,71.88107491645783,58.77887490959163,84.98327492332405
2024-08-05,72.35207507718619,59.249875070319675,85.4542750840527
2024-08-12,76.56972226361053,63.467522256744324,89.67192227047674
2024-08-19,77.86089430841812,64.75869430155161,90.96309431528464
2024-08-26,76.75313642668922,63.65093641982302,89.85533643355544
2024-09-02,77.16749462408228,64.06529461721577,90.26969463094879
2024-09-09,78.58495474652813,65.48275473966191,91.68715475339434
2024-09-16,75.25812982894368,62.15592982207717,88.36032983581019
2024-09-23,74.3969307336219,61.294730726755695,87.49913074048811
2024-09-30,75.52675639289893,62.42455638603242,88.62895639976544
2024-10-07,78.02941109173798,64.92721108487177,91.1316110986042
2024-10-14,77.91760475402143,64.81540474715491,91.01980476088794
2024-10-21,74.80846184646461,61.706261839598405,87.91066185333082
2024-10-28,69.21230265562689,56.110102648760375,82.3145026624934
2024-11-04,73.50491839888363,60.40271839201743,86.60711840574984
2024-11-11,77.22749732770183,64.12529732083532,90.32969733456834
2024-11-18,82.65483068989496,69.55263068302877,95.75703069676116
2024-11-25,83.3547418578108,70.2525418509444,96.45694186467719
2024-12-02,84.52298854261352,71.42078853575224,97.6251885494748
2024-12-09,88.92966278335271,75.82746277670441,102.03186279000101
2024-12-16,91.79248214513908,78.69028214255306,104.89468214772509
2024-12-23,95.4149471381293,82.31335379237201,108.5165404838866
2024-12-30,94.20541472159813,81.10789735401417,107.3029320891821
2025-01-06,96.30455495111406,83.20971907850989,109.39939082371822
2025-01-13,94.67611980297349,81.58436453863952,107.76787506730746
2025-01-20,113.27455233166114,100.1834548198189,126.36564984350338
2025-01-27,123.9170700808233,110.82615456463162,137.00798559701497
2025-02-03,115.3715140085402,102.28064890677729,128.46237911030312
2025-02-10,107.49608833787596,94.40523720577424,120.58693946997768
2025-02-17,105.16935268505435,92.07850542423532,118.26019994587338
2025-02-24,100.70135547101019,87.61050928303005,113.79220165899032
2025-03-03,97.07398076253685,83.98313487187164,110.16482665320206
2025-03-10,94.80937530695624,81.7185294986862,107.90022111522629
2025-03-17,92.88243939309827,79.79159360766208,105.97328517853445
2025-03-24,93.52415466326403,80.43330888415609,106.61500044237197
2025-03-31,88.23084696045463,75.14000118310014,101.32169273780912
2025-04-07,90.58553286432144,77.49468708745319,103.67637864118969
2025-04-14,89.18199804939935,76.09115227266555,102.27284382613315
2025-04-21,82.33935328105277,69.24850750435652,95.43019905774901
2025-04-28,75.82241588172957,62.73157010504343,88.9132616584157
2025-05-05,81.67670520227063,68.5858594255876,94.76755097895365
2025-05-12,98.39635180043976,85.30550602375729,111.48719757712223
2025-05-19,86.51081850253483,73.41997272585282,99.60166427921685
2025-05-26,70.85676889315612,57.76592311647392,83.94761466983832
2025-06-02,70.74826892179203,57.657423145110094,83.83911469847398
2025-06-09,71.012885094412,57.922039317729826,84.10373087109417
2025-06-16,69.87135177100852,56.78050599432659,82.96219754769045
2025-06-23,62.75897359419436,49.668127817512186,75.84981937087653
2025-06-30,66.49377493714465,53.40292916046272,79.58462071382658
2025-07-07,80.51081692793107,67.4199711512489,93.60166270461325
2025-07-14,70.34940147213219,57.258555695450255,83.44024724881412
2025-07-21,63.57255842072439,50.48171264404222,76.66340419740656
2025-07-28,66.60323505223809,53.51238927555616,79.69408082892002
2025-08-04,61.067122686713816,47.97627691003164,74.15796846339599
2025-08-11,63.94598558213538,50.85513980545345,77.03683135881731
2025-08-18,60.39876886338911,47.307923086706936,73.48961464007128
2025-08-25,55.38118162066723,42.2903358439853,68.47202739734917
2025-09-01,59.073716839427064,45.98287106274489,72.16456261610924
2025-09-08,62.77739556265029,49.68654978596836,75.86824133933223
2025-09-15,64.92031629960618,51.82947052292401,78.01116207628836
2025-09-22,66.54915484119245,53.458309064510516,79.64000061787438
2025-09-29,72.54986265686725,59.459016880185075,85.64070843354942
2025-10-06,77.99148816968444,64.90064239300251,91.08233394636638
2025-10-13,80.4465945870096,67.35574881032743,93.53744036369177
2025-10-20,82.4628048282296,69.37195905154766,95.55365060491152
2025-10-27,78.40900113806165,65.31815536137948,91.49984691474383
2025-11-03,75.76138086083105,62.67053508414912,88.85222663751298
2025-11-10,74.70848096173367,61.6176351850515,87.79932673841584
2025-11-17,83.23042525955393,70.139579482872,96.32127103623586
2025-11-24,86.7198510261237,73.62900524944162,99.8106968028058
2025-12-01,83.1288285695719,70.0379827928938,96.21967434624999
2025-12-08,86.98414044076947,73.89329466425717,100.07498621728176
2025-12-15,89.13962020424353,76.04877443089362,102.23046597759344
2025-12-22,89.58065931718744,76.49028662783007,102.6710320065448
2025-12-29,100.66515336543043,87.57795908653203,113.75234764432882
2026-01-05,103.5359324335576,90.4508290414491,116.62103582566611
2026-01-12,91.46853330380304,78.3858318896382,104.55123471796789
2026-01-19,103.6437020143018,90.5615133855068,116.72589064309679
2026-01-26,93.68800218556626,80.60595548990214,106.77004888123038
2026-02-02,89.0912968431027,76.00928946794002,102.17330421826537
2026-02-09,85.25065333720879,72.16865685790692,98.33264981651065
2026-02-16,90.0271896851346,76.94519622532371,103.10918314494549
2026-02-23,87.08007863624901,73.99808601322383,100.1620712592742
2026-03-02,100.6507691915691,87.56877680044174,113.73276158269645
2026-03-09,94.79830474331268,81.7163124164514,107.88029707017397
