uke_start,yhat,yhat_low,yhat_high
2024-05-06,108.75715034110829,90.0518247548304,127.46247592738617
2024-05-13,107.55486497011482,88.84953938391692,126.26019055631272
2024-05-20,115.26354245935649,96.5582168731801,133.96886804553287
2024-05-27,119.9527216500196,101.24739606384885,138.65804723619033
2024-06-03,124.36878711995128,105.66346153378215,143.0741127061204
2024-06-10,117.70346861359481,98.99814302742601,136.4087941997636
2024-06-17,107.33507328015405,88.62974769398545,126.04039886632265
2024-06-24,115.37553561805697,96.67021003188832,134.08086120422564
2024-07-01,116.31297403100317,97.60764844483461,135.01829961717172
2024-07-08,116.33203907534957,97.62671348918093,135.0373646615182
2024-07-15,112.6996523770285,93.99432679085994,131.40497796319704
2024-07-22,93.88562865453456,75.1803030683659,112.59095424070321
2024-07-29,81.10865636678477,62.403330780616216,99.81398195295333
2024-08-05,75.58013550209968,56.87480991593103,94.28546108826833
2024-08-12,77.70210154352395,58.996775957355396,96.40742712969251
2024-08-19,68.34933283102154,49.644007244852894,87.05465841719018
2024-08-26,68.72278240040012,50.017456814231565,87.42810798656868
2024-09-02,69.56440083701045,50.859075250841805,88.2697264231791
2024-09-09,74.51923492050696,55.813909334338405,93.22456050667552
2024-09-16,76.5730582283722,57.867732642203556,95.27838381454086
2024-09-23,77.42978233031886,58.7244567441503,96.13510791648741
2024-09-30,79.11473296078736,60.409407374618716,97.820058546956
2024-10-07,82.36954488454285,63.66421929837429,101.0748704707114
2024-10-14,78.43798265758937,59.732657071420725,97.14330824375801
2024-10-21,76.01449324686209,57.30916766069353,94.71981883303064
2024-10-28,75.51919561886254,56.81387003269389,94.22452120503118
2024-11-04,77.4670066089141,58.76168102274555,96.17233219508266
2024-11-11,78.0975120989917,59.39218651282305,96.80283768516034
2024-11-18,78.06413523731665,59.35880965114809,96.7694608234852
2024-11-25,74.96547552017478,56.26014993400615,93.6708011063434
2024-12-02,78.56358224763048,59.85825666146286,97.2689078337981
2024-12-09,82.88400119232487,64.17867560619761,101.58932677845213
2024-12-16,86.72107758437552,68.01575200485976,105.42640316389128
2024-12-23,88.33322196481593,69.62828725789981,107.03815667173205
2024-12-30,90.68833477069857,71.98609289587903,109.39057664551812
2025-01-06,93.75019324614384,75.04971514522148,112.45067134706619
2025-01-13,94.30133797520718,75.60288933907358,112.99978661134077
2025-01-20,94.2882996516088,75.59179689086707,112.98480241235052
2025-01-27,92.73957157790728,74.04504053389162,111.43410262192295
2025-02-03,95.30154853936052,76.60898150021345,113.9941155785076
2025-02-10,97.94428929696566,79.25368889769128,116.63488969624005
2025-02-17,120.01251864727618,101.32237636083462,138.70266093371774
2025-02-24,130.89309944045138,112.20307959245237,149.5831192884504
2025-03-03,121.02626572221928,102.33627863422169,139.71625281021687
2025-03-10,109.84645147494417,91.1564731549081,128.53642979498025
