uke_start,yhat,yhat_low,yhat_high
2024-06-03,107.33186464759962,84.21019376835436,130.45353552684486
2024-06-10,105.33044861178195,82.20877773273926,128.45211949082463
2024-06-17,113.45846668515226,90.33679580616877,136.58013756413575
2024-06-24,117.45156276405802,94.32989188509193,140.57323364302414
2024-07-01,120.3505147248226,97.22884384586152,143.4721856037837
2024-07-08,115.41515664506414,92.29348576610461,138.5368275240237
2024-07-15,104.58950945179805,81.46783857283889,127.71118033075722
2024-07-22,110.56451501856664,87.44284413960766,133.6861858975256
2024-07-29,110.88933628929837,87.76766541033936,134.01100716825738
2024-08-05,110.56661577991494,87.444944900956,133.6882866588739
2024-08-12,107.71631530534921,84.59464442639023,130.8379861843082
2024-08-19,89.97429343831925,66.85262255936033,113.09596431727817
2024-08-26,77.37467250812361,54.25300162916462,100.49634338708259
2024-09-02,72.46264727368087,49.34097639472194,95.58431815263981
2024-09-09,75.83038810100336,52.70871722204438,98.95205897996235
2024-09-16,67.217959403623,44.09628852466407,90.33963028258194
2024-09-23,69.20017267997775,46.07850180101877,92.32184355893673
2024-09-30,71.6857263304268,48.56405545146788,94.80739720938573
2024-10-07,77.52318238181735,54.40151150285836,100.64485326077633
2024-10-14,80.31294045288118,57.19126957392225,103.4346113318401
2024-10-21,78.8093833797767,55.68771250081772,101.93105425873568
2024-10-28,79.89398758070541,56.77231670174648,103.01565845966434
2024-11-04,82.44037254656658,59.31870166760759,105.56204342552556
2024-11-11,79.02618076552497,55.90450988656604,102.1478516444839
2024-11-18,79.67493848432453,56.55326760536562,102.79660936328344
2024-11-25,81.20331508630173,58.081644207346336,104.32498596525713
2024-12-02,83.37767974342134,60.256008864620185,106.4993506222225
2024-12-09,84.79831541808099,61.676644545966425,107.91998629019555
2024-12-16,83.51066699103458,60.388996296891776,106.63233768517739
2024-12-23,81.44988635943992,58.32862678094344,104.5711459379364
2024-12-30,86.01189706043999,62.89327526504922,109.13051885583076
2025-01-06,87.93737198093359,64.82048340868464,111.05426055318254
2025-01-13,88.66225292864775,65.54736041603128,111.77714544126421
2025-01-20,86.6959008908841,63.582920512979996,109.80888126878821
2025-01-27,89.07530674651782,65.96426470459278,112.18634878844287
2025-02-03,92.62967304144328,69.52056137913081,115.73878470375575
2025-02-10,97.32577317025013,74.2185945584073,120.43295178209296
2025-02-17,100.54469124479576,77.43944507659947,123.64993741299205
2025-02-24,98.62950351951727,75.52619018543163,121.73281685360291
2025-03-03,100.43254697660993,77.33116659883156,123.5339273543883
2025-03-10,99.80592457455694,76.70647757501041,122.90537157410347
2025-03-17,120.63895893992583,97.5399192629234,143.73799861692825
2025-03-24,131.14146027083495,108.04253950034308,154.24038104132683
2025-03-31,122.5046230802198,99.40573707526154,145.60350908517808
2025-04-07,112.09618274167632,88.99730690595413,135.1950585773985
2025-04-14,107.84594154994531,84.74706868920791,130.9448144106827
2025-04-21,102.08100648920406,78.98213449882428,125.17987847958383
2025-04-28,101.2904704578168,78.1915987220706,124.389342193563
2025-05-05,99.46760007591291,76.36872841466298,122.56647173716284
2025-05-12,95.1674788642525,72.06860722479749,118.26635050370751
2025-05-19,92.00828283486683,68.90941120178816,115.1071544679455
2025-05-26,86.05119630518038,62.952324673967254,109.15006793639351
2025-06-02,89.44219429680001,66.3433226661326,112.54106592746743
2025-06-09,85.2881850720467,62.189313441539014,108.38705670255439
2025-06-16,77.1545319788616,54.05566034840058,100.25340360932262
2025-06-23,66.61952999626733,43.520658365820026,89.71840162671464
2025-06-30,71.44576784297884,48.34689621253548,94.5446394734222
2025-07-07,88.90731435824421,65.80844272780207,112.00618598868634
2025-07-14,77.03321608593087,53.93434445548903,100.13208771637272
2025-07-21,60.37697833456934,37.27810670412764,83.47584996501104
2025-07-28,61.170247110020654,38.07137547957894,84.26911874046237
2025-08-04,63.44382750078058,40.34495587033892,86.54269913122224
2025-08-11,62.60233833976707,39.50346670932537,85.70120997020877
2025-08-18,55.46019571271384,32.36132408227219,78.55906734315549
2025-08-25,58.96310339959116,35.86423176914946,82.06197503003287
2025-09-01,72.43262470166258,49.333753071220926,95.53149633210423
2025-09-08,63.51347027988958,40.41459864944788,86.61234191033128
2025-09-15,58.62261019263295,35.5237385621913,81.7214818230746
2025-09-22,62.12697028465403,39.02809865421233,85.22584191509573
2025-09-29,58.63883779284515,35.5399661624035,81.7377094232868
2025-10-06,64.20319614847452,41.104324518032826,87.30206777891621
2025-10-13,62.68222062013256,39.583348989690904,85.78109225057422
2025-10-20,57.68006057096913,34.58118894052744,80.77893220141083
2025-10-27,61.326017636713885,38.227146006272235,84.42488926715554
2025-11-03,65.57250013291221,42.47362850247052,88.6713717633539
