iso_aar,iso_uke,uke_start,uke_kode,eksport_volum_tonn,eksport_pris_nok_kg,eur_nok_snitt,eur_nok_ukeslutt,usd_nok_snitt,usd_nok_ukeslutt,fao_global_atlantisk_tonn,fao_norge_tonn,fao_eks_norge_tonn,pris_lag_1,pris_lag_2,pris_lag_4,pris_lag_8,pris_lag_12,volum_lag_1,volum_lag_4,volum_lag_12,pris_ma_4,pris_ma_12,pris_endring_1u,pris_endring_4u,pris_endring_52u,eur_endring_4u,usd_endring_4u,maaned,kvartal,uke_sin,uke_cos
2014,9,2014-02-24,2014U09,15963,46.68,8.2843,8.275,6.0308,5.9907,2349860.0,1258849.0,1091011.0,48.76,49.41,46.8,50.34,45.65,14324.0,13784.0,21121.0,47.647499999999994,48.5025,-0.04265791632485638,-0.002564102564102555,0.19784449576597396,-0.027728821525085046,-0.048642210576464895,2,1,0.8854560256532099,0.4647231720437686
2014,10,2014-03-03,2014U10,15949,44.13,8.260200000000001,8.278,5.99382,5.958,2349860.0,1258849.0,1091011.0,46.68,48.76,45.62,48.75,48.61,15963.0,13053.0,23617.0,47.6175,48.58833333333333,-0.054627249357326435,-0.03266111354668999,0.13444730077120837,-0.015929624346172178,-0.03858256281163763,3,1,0.9350162426854148,0.35460488704253557
2014,11,2014-03-10,2014U11,15975,44.07,8.2745,8.3075,5.95772,5.9835,2349860.0,1258849.0,1091011.0,44.13,46.68,49.41,49.27,48.52,15949.0,13190.0,22644.0,47.245,48.214999999999996,-0.0013596193065942286,-0.10807528840315717,0.16896551724137931,-0.0056852184320767,-0.018358106112806305,3,1,0.970941817426052,0.23931566428755782
2014,12,2014-03-17,2014U12,16449,43.63,8.3285,8.3695,6.0125,6.0737,2349860.0,1258849.0,1091011.0,44.07,44.13,48.76,49.72,50.58,15975.0,14324.0,7100.0,45.91,47.844166666666666,-0.009984116178806346,-0.10520918785890065,0.21127151582454196,0.00029879287677769817,-0.004996559745748863,3,1,0.992708874098054,0.120536680255323
2014,13,2014-03-24,2014U13,16159,43.83,8.3065,8.2455,6.03046,5.9928,2349860.0,1258849.0,1091011.0,43.63,44.07,46.68,46.8,50.34,16449.0,15963.0,9341.0,44.627500000000005,47.26499999999999,0.004584001833600526,-0.06105398457583555,0.15554969680991304,-0.0035649546827795087,0.00035054334218020955,3,1,1.0,6.123233995736766e-17
2014,14,2014-03-31,2014U14,17313,44.01,8.2279,8.2125,5.97578,5.9945,2349860.0,1258849.0,1091011.0,43.83,43.63,44.13,45.62,48.75,16159.0,15949.0,15118.0,43.915,46.722500000000004,0.004106776180698102,-0.002719238613188457,0.10439146800501864,-0.00791253926069102,0.006126216851292332,3,1,0.992708874098054,-0.12053668025532288
2014,15,2014-04-07,2014U15,19722,44.35,8.2345,8.2605,5.9645600000000005,5.9548,2349860.0,1258849.0,1091011.0,44.01,43.83,44.07,49.41,49.27,17313.0,15975.0,14505.0,43.885000000000005,46.32750000000001,0.007725516927971077,0.006353528477422321,0.04920747575112361,-0.00565753836894356,-0.004796523773711092,4,2,0.9709418174260521,-0.2393156642875575
2014,16,2014-04-14,2014U16,12057,47.4,8.233166666666667,8.23,5.957666666666667,5.9515,2349860.0,1258849.0,1091011.0,44.35,44.01,43.63,48.76,49.72,19722.0,16449.0,13699.0,43.955000000000005,45.9175,0.068771138669673,0.08640843456337377,0.09646079111727968,-0.01666766234542083,-0.020119531751650488,4,2,0.9350162426854148,-0.3546048870425357
2014,17,2014-04-21,2014U17,14614,46.29,8.274,8.2845,5.9845749999999995,5.9898,2349860.0,1258849.0,1091011.0,47.4,44.35,43.83,46.68,46.8,12057.0,16159.0,13784.0,44.897499999999994,45.72416666666667,-0.023417721518987356,0.05612594113620806,0.10214285714285709,0.0047298526468981805,-0.0005006007208651075,4,2,0.8854560256532099,-0.4647231720437685
2014,18,2014-04-28,2014U18,14590,44.62,8.27575,8.2355,5.9754,5.9411,2349860.0,1258849.0,1091011.0,46.29,47.4,44.01,44.13,45.62,14614.0,17313.0,13053.0,45.5125,45.681666666666665,-0.036076906459278524,0.013860486253124193,0.05211035133223296,0.002800608828006146,-0.008908165818667269,4,2,0.8229838658936565,-0.5680647467311557
2014,19,2014-05-05,2014U19,15636,42.03,8.208200000000001,8.137,5.90692,5.9045,2349860.0,1258849.0,1091011.0,44.62,46.29,44.35,44.07,49.41,14590.0,19722.0,13190.0,45.665000000000006,45.59833333333333,-0.058045719408337026,-0.05231116121758739,-0.0066178208461357135,-0.014950668845711501,-0.008446967152549223,5,2,0.7485107481711013,-0.663122658240795
2014,20,2014-05-12,2014U20,15695,40.28,8.1283,8.1505,5.92944,5.951,2349860.0,1258849.0,1091011.0,42.03,44.62,47.4,43.63,48.76,15636.0,12057.0,14324.0,45.084999999999994,44.98333333333334,-0.04163692600523439,-0.150210970464135,-0.07423580786026196,-0.009659781287970959,-8.401243384026369e-05,5,2,0.6631226582407952,-0.7485107481711012
2014,21,2014-05-19,2014U21,16593,39.37,8.132200000000001,8.1305,5.9454,5.9652,2349860.0,1258849.0,1091011.0,40.28,42.03,46.29,43.83,46.68,15695.0,14614.0,15963.0,43.30500000000001,44.276666666666664,-0.022591857000993087,-0.1494923309570102,-0.10134672449212523,-0.018588931136459652,-0.004106981869177573,5,2,0.5680647467311558,-0.8229838658936564
2014,22,2014-05-26,2014U22,14444,38.83,8.121875,8.1425,5.962375,5.9841,2349860.0,1258849.0,1091011.0,39.37,40.28,44.62,44.01,44.13,16593.0,14590.0,15949.0,41.574999999999996,43.6675,-0.0137160274320548,-0.1297624383684446,-0.047584007848908594,-0.011292574828486446,0.007237716921108861,5,2,0.4647231720437687,-0.8854560256532098
2014,23,2014-06-02,2014U23,16919,37.65,8.1586,8.1495,5.99086,5.9738,2349860.0,1258849.0,1091011.0,38.83,39.37,42.03,44.35,44.07,14444.0,15636.0,15975.0,40.1275,43.22583333333333,-0.030388874581509184,-0.10421127765881522,-0.06389855793137744,0.0015361927000121511,0.011736810906935347,6,2,0.35460488704253584,-0.9350162426854147
2014,24,2014-06-09,2014U24,15355,37.51,8.107875,8.1255,5.988575,6.0038,2349860.0,1258849.0,1091011.0,37.65,38.83,40.28,47.4,43.63,16919.0,15695.0,16449.0,39.0325,42.69083333333333,-0.003718459495351989,-0.06876861966236358,-0.04360020397756248,-0.0030672964848780238,0.008872458410351225,6,2,0.23931566428755768,-0.970941817426052
2014,25,2014-06-16,2014U25,17308,36.47,8.2149,8.342,6.05176,6.1392,2349860.0,1258849.0,1091011.0,37.51,37.65,39.37,46.29,43.83,15355.0,16593.0,16159.0,38.339999999999996,42.18083333333333,-0.027725939749400186,-0.07366014732029458,-0.11459092012624417,0.026013160322243545,0.029169181251257115,6,2,0.12053668025532308,-0.992708874098054
2014,26,2014-06-23,2014U26,17145,33.6,8.342099999999999,8.368,6.12894,6.1439,2349860.0,1258849.0,1091011.0,36.47,37.51,38.83,44.62,44.01,17308.0,14444.0,17313.0,37.614999999999995,41.5675,-0.07869481765834929,-0.13468967293329892,-0.22580645161290314,0.027694197113908636,0.026704099196203313,6,2,1.2246467991473532e-16,-1.0
2014,27,2014-06-30,2014U27,15108,37.6,8.431799999999999,8.4115,6.17842,6.1904,2349860.0,1258849.0,1091011.0,33.6,36.47,37.65,42.03,44.35,17145.0,16919.0,19722.0,36.307500000000005,40.699999999999996,0.11904761904761907,-0.0013280212483398612,-0.16722037652270205,0.03214921160807416,0.03625832803240825,6,2,-0.12053668025532327,-0.992708874098054
2014,28,2014-07-07,2014U28,15256,41.66,8.391200000000001,8.377,6.17154,6.1618,2349860.0,1258849.0,1091011.0,37.6,33.6,37.51,40.28,47.4,15108.0,15355.0,12057.0,36.295,40.137499999999996,0.1079787234042553,0.11063716342308716,-0.058743786714866686,0.030951941418989604,0.026316666111462883,7,3,-0.23931566428755743,-0.9709418174260521
2014,29,2014-07-14,2014U29,14452,42.26,8.3931,8.3575,6.18762,6.1793,2349860.0,1258849.0,1091011.0,41.66,37.6,36.47,39.37,46.29,15256.0,17308.0,14614.0,37.3325,39.65916666666667,0.014402304368698937,0.1587606251713738,-0.06338652482269502,0.0018580676096857651,0.006531795673703433,7,3,-0.3546048870425356,-0.9350162426854148
2014,30,2014-07-21,2014U30,14297,42.23,8.353100000000001,8.3395,6.19888,6.205,2349860.0,1258849.0,1091011.0,42.26,41.66,33.6,38.83,44.62,14452.0,17145.0,14590.0,38.78,39.32333333333333,-0.0007098911500237337,0.25684523809523796,-0.01813531736805396,-0.0034058317399618954,0.00994482332069202,7,3,-0.46472317204376806,-0.8854560256532101
2014,31,2014-07-28,2014U31,15439,37.7,8.3839,8.439,6.253220000000001,6.3001,2349860.0,1258849.0,1091011.0,42.23,42.26,37.6,37.65,42.03,14297.0,15108.0,15636.0,40.9375,39.12416666666666,-0.10726971347383363,0.0026595744680850686,-0.06078724464374685,0.0032693336503595294,0.017720987335228644,7,3,-0.5680647467311556,-0.8229838658936566
2014,32,2014-08-04,2014U32,15634,37.48,8.3911,8.36,6.270919999999999,6.2444,2349860.0,1258849.0,1091011.0,37.7,42.23,41.66,37.51,40.28,15439.0,15256.0,15695.0,40.9625,38.763333333333335,-0.005835543766578355,-0.100336053768603,-0.06112224448897807,-0.0020293661215233794,0.013405173812846893,8,3,-0.6631226582407953,-0.748510748171101
2014,33,2014-08-11,2014U33,15710,35.82,8.2411,8.2205,6.163600000000001,6.1402,2349860.0,1258849.0,1091011.0,37.48,37.7,42.26,36.47,39.37,15634.0,14452.0,16593.0,39.917500000000004,38.529999999999994,-0.044290288153681856,-0.15238996687174633,-0.17522449919410543,-0.01639246186060428,-0.006327577557328379,8,3,-0.7485107481711009,-0.6631226582407955
2014,34,2014-08-18,2014U34,16726,34.95,8.189,8.1495,6.15254,6.1427,2349860.0,1258849.0,1091011.0,35.82,37.48,42.23,33.6,38.83,15710.0,14297.0,14444.0,38.3075,38.23416666666666,-0.024288107202680043,-0.1723892967085009,-0.16845110635260518,-0.02278314047604768,-0.01004029008863827,8,3,-0.8229838658936564,-0.5680647467311559
2014,35,2014-08-25,2014U35,16287,34.87,8.150400000000001,8.1465,6.1806399999999995,6.1772,2349860.0,1258849.0,1091011.0,34.95,35.82,37.7,37.6,37.65,16726.0,15439.0,16919.0,36.487500000000004,37.910833333333336,-0.002288984263233318,-0.07506631299734767,-0.08621593291404606,-0.03466050479914684,-0.01950762686306562,8,3,-0.88545602565321,-0.46472317204376834
2014,36,2014-09-01,2014U36,17045,35.71,8.134,8.137,6.22246,6.2844,2349860.0,1258849.0,1091011.0,34.87,34.95,37.48,41.66,37.51,16287.0,15634.0,15355.0,35.78,37.67916666666667,0.024089475193576293,-0.047225186766275296,-0.042883945322969796,-0.026674641148325184,0.00640573954263024,9,3,-0.9350162426854147,-0.3546048870425359
2014,37,2014-09-08,2014U37,17009,34.43,8.193999999999999,8.2405,6.33848,6.3727,2349860.0,1258849.0,1091011.0,35.71,34.87,35.82,42.26,36.47,17045.0,15710.0,17308.0,35.3375,37.52916666666667,-0.03584430131615801,-0.03880513679508657,0.020753038837829862,0.0024329420351560938,0.037865216116738765,9,3,-0.970941817426052,-0.23931566428755774
2014,38,2014-09-15,2014U38,17405,34.05,8.240300000000001,8.154,6.3838,6.3445,2349860.0,1258849.0,1091011.0,34.43,35.71,34.95,42.23,33.6,17009.0,16726.0,17145.0,34.99,37.35916666666667,-0.011036886436247562,-0.025751072961373578,0.13348868175765638,0.000552181115405892,0.0328520031907793,9,3,-0.992708874098054,-0.12053668025532357
2014,39,2014-09-22,2014U39,17142,35.43,8.1597,8.1675,6.37422,6.4149,2349860.0,1258849.0,1091011.0,34.05,34.43,34.87,37.7,37.6,17405.0,16287.0,15108.0,34.765,37.39666666666667,0.04052863436123366,0.016059650129050862,0.07952468007312619,0.002577794144724921,0.03848021757430553,9,3,-1.0,-1.8369701987210297e-16
2014,40,2014-09-29,2014U40,17134,35.59,8.156600000000001,8.1785,6.45976,6.4826,2349860.0,1258849.0,1091011.0,35.43,34.05,35.71,37.48,41.66,17142.0,17045.0,15256.0,34.905,37.21583333333333,0.004515946937623694,-0.0033604032483897095,-0.007805965988290864,0.005100159764040768,0.03153841257717516,9,3,-0.992708874098054,0.1205366802553232
2014,41,2014-10-06,2014U41,17554,34.4,8.193200000000001,8.258,6.4802599999999995,6.5343,2349860.0,1258849.0,1091011.0,35.59,35.43,34.43,35.82,42.26,17134.0,17009.0,14452.0,34.875,36.71,-0.03343635852767646,-0.0008713331397037782,-0.0358744394618834,0.002123657545051616,0.025358168437240147,10,4,-0.9709418174260521,0.23931566428755738
2014,42,2014-10-13,2014U42,17925,34.44,8.3475,8.3815,6.56632,6.5363,2349860.0,1258849.0,1091011.0,34.4,35.59,34.05,34.95,42.23,17554.0,17405.0,14297.0,34.8675,36.055,0.0011627906976743319,0.011453744493391982,-0.10125260960334037,0.02790041697326484,0.030230908661045053,10,4,-0.9350162426854148,0.35460488704253557
2014,43,2014-10-20,2014U43,17091,36.51,8.3575,8.34,6.5749200000000005,6.5882,2349860.0,1258849.0,1091011.0,34.44,34.4,35.43,34.87,37.7,17925.0,17142.0,15439.0,34.965,35.405833333333334,0.060104529616724856,0.030482641828958545,-0.05756324212700059,0.02112029384756653,0.027015230167266813,10,4,-0.8854560256532101,0.464723172043768
2014,44,2014-10-27,2014U44,17873,37.06,8.4509,8.49,6.67714,6.779,2349860.0,1258849.0,1091011.0,36.51,34.44,35.59,35.71,37.48,17091.0,17134.0,15634.0,35.235,35.306666666666665,0.015064365927143442,0.04130373700477663,-0.06649874055415617,0.03808766888793791,0.04572239533520506,10,4,-0.8229838658936566,0.5680647467311556
2014,45,2014-11-03,2014U45,16848,37.61,8.5257,8.4965,6.831860000000001,6.8559,2349860.0,1258849.0,1091011.0,37.06,36.51,34.4,34.43,35.82,17873.0,17554.0,15710.0,35.6025,35.27166666666667,0.014840798704802927,0.09331395348837201,-0.02311688311688309,0.028881085008476637,0.0492172076580506,11,4,-0.7485107481711011,0.6631226582407952
2014,46,2014-11-10,2014U46,17877,39.95,8.4522,8.453,6.7869,6.7972,2349860.0,1258849.0,1091011.0,37.61,37.06,34.44,34.05,34.95,16848.0,17925.0,16726.0,36.405,35.420833333333334,0.06221749534698229,0.15998838559814188,0.08031368307193087,0.00853069259679029,0.03991554855193313,11,4,-0.6631226582407955,0.7485107481711007
2014,47,2014-11-17,2014U47,17687,41.76,8.452000000000002,8.402,6.76096,6.7638,2349860.0,1258849.0,1091011.0,39.95,37.61,36.51,35.43,34.87,17877.0,17091.0,16287.0,37.7825,35.8375,0.04530663329161433,0.14379622021364002,0.0455683525287931,0.00743405275779363,0.02665371421632612,11,4,-0.5680647467311559,0.8229838658936564
2014,48,2014-11-24,2014U48,18451,43.38,8.534899999999999,8.6975,6.85278,6.9675,2349860.0,1258849.0,1091011.0,41.76,39.95,37.06,35.59,35.71,17687.0,17873.0,17045.0,39.095,36.41166666666666,0.03879310344827602,0.17053426875337285,0.07991038088125468,0.024440518256772625,0.027806461129960214,11,4,-0.4647231720437684,0.88545602565321
2014,49,2014-12-01,2014U49,20184,45.29,8.7118,8.8105,7.037560000000001,7.1271,2349860.0,1258849.0,1091011.0,43.38,41.76,37.61,34.4,34.43,18451.0,16848.0,17009.0,40.675000000000004,37.05083333333334,0.04402950668510819,0.2042010103695826,-0.007886089813800679,0.03695639380921567,0.03955716973701495,12,4,-0.35460488704253595,0.9350162426854147
2014,50,2014-12-08,2014U50,21210,46.84,8.921899999999999,9.119,7.206799999999999,7.3245,2349860.0,1258849.0,1091011.0,45.29,43.38,39.95,34.44,34.05,20184.0,17877.0,17405.0,42.595,37.95583333333333,0.03422389048355057,0.17246558197747186,-0.03641226085167648,0.07878859576481734,0.07757606073088907,12,4,-0.2393156642875578,0.970941817426052
2014,51,2014-12-15,2014U51,18822,42.36,9.2096,9.0145,7.42944,7.3414,2349860.0,1258849.0,1091011.0,46.84,45.29,41.76,36.51,35.43,21210.0,17687.0,17142.0,44.3175,39.02166666666667,-0.09564474807856538,0.014367816091954033,-0.1269579554822754,0.0728993096881696,0.08539578343534715,12,4,-0.12053668025532363,0.992708874098054
2014,52,2014-12-22,2014U52,8305,47.2,9.04275,9.029,7.39025,7.3929,2349860.0,1258849.0,1091011.0,42.36,46.84,43.38,37.06,35.59,18822.0,18451.0,17134.0,44.4675,39.59916666666667,0.1142587346553352,0.0880590133702166,-0.06682483194938704,0.0381144006898535,0.0610548977395049,12,4,-2.4492935982947064e-16,1.0
2015,1,2014-12-29,2015U01,9466,45.57,9.042,9.042,7.44875,7.5081,2383225.0,1303702.0,1079523.0,47.2,42.36,45.29,37.61,34.4,8305.0,20184.0,17554.0,45.4225,40.56666666666667,-0.0345338983050848,0.0061823802163833985,-0.09475566150178794,0.026275466772600842,0.05345792818958617,12,4,0.12053668025532306,0.992708874098054
2015,2,2015-01-05,2015U02,15622,45.77,9.1051,9.0605,7.6848,7.6699,2383225.0,1303702.0,1079523.0,45.57,47.2,46.84,39.95,34.44,9466.0,21210.0,17925.0,45.4925,41.4975,0.004388852315119651,-0.022843723313407338,-0.06112820512820505,-0.006415177102752523,0.04715680251211696,1,1,0.23931566428755777,0.970941817426052
2015,3,2015-01-12,2015U03,15946,46.28,9.002199999999998,8.7985,7.67324,7.5928,2383225.0,1303702.0,1079523.0,45.77,45.57,42.36,41.76,36.51,15622.0,18822.0,17091.0,45.225,42.44166666666667,0.01114266987109458,0.09254013220018886,-0.06068601583113464,-0.023961395529424778,0.034244149617239206,1,1,0.3546048870425356,0.9350162426854148
2015,4,2015-01-19,2015U04,16444,44.31,8.7991,8.7055,7.6399799999999995,7.7742,2383225.0,1303702.0,1079523.0,46.28,45.77,47.2,43.38,37.06,15946.0,8305.0,17873.0,46.205000000000005,43.255833333333335,-0.04256698357821953,-0.06122881355932208,-0.10880933226065959,-0.03582899545907625,0.051576512599927016,1,1,0.46472317204376856,0.8854560256532099
2015,5,2015-01-26,2015U05,14810,39.78,8.799800000000001,8.8335,7.785500000000001,7.8138,2383225.0,1303702.0,1079523.0,44.31,46.28,45.57,45.29,37.61,16444.0,9466.0,16848.0,45.4825,43.86000000000001,-0.1022342586323629,-0.12705727452271232,-0.1499999999999999,-0.02305905773059047,0.04071602669117347,1,1,0.5680647467311558,0.8229838658936564
2015,6,2015-02-02,2015U06,14693,43.43,8.639700000000001,8.5715,7.58048,7.488,2383225.0,1303702.0,1079523.0,39.78,44.31,45.77,46.84,39.95,14810.0,15622.0,17877.0,44.035000000000004,44.04083333333333,0.09175465057817989,-0.051125191173257645,-0.04800526085050416,-0.05397053142762531,-0.02371608495547528,2,1,0.6631226582407952,0.7485107481711011
2015,7,2015-02-09,2015U07,14634,44.78,8.6358,8.6535,7.6295,7.6035,2383225.0,1303702.0,1079523.0,43.43,39.78,46.28,42.36,41.76,14693.0,15946.0,17687.0,43.45,44.33083333333334,0.031084503799217122,-0.03241140881590321,-0.09370572758550888,-0.016480081832130677,0.0014092297966494804,2,1,0.7485107481711011,0.6631226582407953
2015,8,2015-02-16,2015U08,15864,41.76,8.592400000000001,8.593,7.5531999999999995,7.6058,2383225.0,1303702.0,1079523.0,44.78,43.43,44.31,47.2,43.38,14634.0,16444.0,18451.0,43.075,44.5825,-0.06744082179544442,-0.057549085985105,-0.14356029532403614,-0.012922864855551164,-0.021661392812122204,2,1,0.8229838658936565,0.5680647467311558
2015,9,2015-02-23,2015U09,16173,39.1,8.6072,8.574,7.61312,7.6281,2383225.0,1303702.0,1079523.0,41.76,44.78,39.78,45.57,45.29,15864.0,14810.0,20184.0,42.4375,44.4475,-0.06369731800766276,-0.017094017094017033,-0.16238217652099396,-0.029376804211241447,-0.023765645396605972,2,1,0.8854560256532099,0.4647231720437686
2015,10,2015-03-02,2015U10,15920,41.14,8.5841,8.542,7.72666,7.7917,2383225.0,1303702.0,1079523.0,39.1,41.76,43.43,45.77,46.84,16173.0,14693.0,21210.0,42.2675,43.93166666666667,0.05217391304347818,-0.052728528666820096,-0.06775436211194208,-0.003441637986350221,0.04055822649572649,3,1,0.9350162426854148,0.35460488704253557
2015,11,2015-03-09,2015U11,17767,42.47,8.6183,8.6255,8.0765,8.1588,2383225.0,1303702.0,1079523.0,41.14,39.1,44.78,46.28,42.36,15920.0,14634.0,18822.0,41.695,43.45666666666667,0.032328633932912076,-0.0515855292541314,-0.03630587701384169,-0.0032356849829546785,0.07303215624383497,3,1,0.970941817426052,0.23931566428755782
2015,12,2015-03-16,2015U12,19019,41.79,8.745099999999999,8.7125,8.213980000000001,8.0851,2383225.0,1303702.0,1079523.0,42.47,41.14,41.76,44.31,47.2,17767.0,15864.0,8305.0,41.1175,43.465833333333336,-0.01601130209559687,0.0007183908045977905,-0.04217281686912677,0.01390666821831732,0.06301769702069482,3,1,0.992708874098054,0.120536680255323
2015,13,2015-03-23,2015U13,20283,40.32,8.6119,8.645,7.8756,7.9633,2383225.0,1303702.0,1079523.0,41.79,42.47,39.1,39.78,45.57,19019.0,16173.0,9466.0,41.125,43.01499999999999,-0.035175879396984855,0.031202046035805564,-0.08008213552361387,0.008280849078609709,0.04394279047207039,3,1,1.0,6.123233995736766e-17
2015,14,2015-03-30,2015U14,12240,42.3,8.680833333333334,8.6845,8.049933333333334,8.0801,2383225.0,1303702.0,1079523.0,40.32,41.79,41.14,43.43,45.77,20283.0,15920.0,15622.0,41.43,42.5775,0.049107142857142794,0.0281964025279533,-0.03885480572597144,0.01668227581362669,0.03701374539574176,3,1,0.992708874098054,-0.12053668025532288
2015,15,2015-04-06,2015U15,15764,42.24,8.6704,8.613,8.056125,8.1485,2383225.0,1303702.0,1079523.0,42.3,40.32,42.47,44.78,46.28,12240.0,17767.0,15946.0,41.72,42.288333333333334,-0.0014184397163119478,-0.005415587473510675,-0.04757609921082295,-0.00144919135122612,-0.0012624405549834794,4,2,0.9709418174260521,-0.2393156642875575
2015,16,2015-04-13,2015U16,17988,39.35,8.4429,8.397,7.933199999999999,7.7649,2383225.0,1303702.0,1079523.0,42.24,42.3,41.79,41.76,44.31,15764.0,19019.0,16444.0,41.662499999999994,41.95166666666666,-0.06841856060606066,-0.05838717396506332,-0.16983122362869196,-0.036212338593974214,-0.03960371547661756,4,2,0.9350162426854148,-0.3546048870425357
2015,17,2015-04-20,2015U17,16066,37.62,8.4602,8.475,7.86824,7.8298,2383225.0,1303702.0,1079523.0,39.35,42.24,40.32,39.1,39.78,17988.0,20283.0,14810.0,41.0525,41.538333333333334,-0.04396442185514626,-0.06696428571428581,-0.18729747245625405,-0.0196645459803354,-0.01676440671580881,4,2,0.8854560256532099,-0.4647231720437685
2015,18,2015-04-27,2015U18,16206,39.25,8.399,8.3845,7.642825,7.4761,2383225.0,1303702.0,1079523.0,37.62,39.35,42.3,41.14,43.43,16066.0,12240.0,14693.0,40.3775,41.358333333333334,0.04332801701222766,-0.07210401891252949,-0.12034961900493046,-0.03454430306868572,-0.0747515501045779,4,2,0.8229838658936565,-0.5680647467311557
2015,19,2015-05-04,2015U19,17602,36.99,8.4065,8.3815,7.50294,7.4695,2383225.0,1303702.0,1079523.0,39.25,37.62,42.24,42.47,44.78,16206.0,15764.0,14634.0,39.614999999999995,41.01,-0.0575796178343948,-0.12428977272727271,-0.11991434689507496,-0.026877975153837053,-0.08332821991777628,5,2,0.7485107481711013,-0.663122658240795
2015,20,2015-05-11,2015U20,15948,39.96,8.387625,8.3745,7.4676,7.3927,2383225.0,1303702.0,1079523.0,36.99,39.25,39.35,41.79,41.76,17602.0,17988.0,15864.0,38.3025,40.36083333333333,0.08029197080291972,0.015501905972045815,-0.00794438927507446,-0.002679528403001119,-0.047933650143594964,5,2,0.6631226582407952,-0.7485107481711012
2015,21,2015-05-18,2015U21,18209,38.65,8.396,8.4135,7.49924,7.5363,2383225.0,1303702.0,1079523.0,39.96,36.99,37.62,40.32,39.1,15948.0,16066.0,16173.0,38.455,40.21083333333333,-0.03278278278278279,0.02737905369484328,-0.01828803657607314,-0.0072566371681414,-0.037484993230989305,5,2,0.5680647467311558,-0.8229838658936564
2015,22,2015-05-25,2015U22,16364,37.92,8.45525,8.536,7.74735,7.7812,2383225.0,1303702.0,1079523.0,38.65,39.96,39.25,42.3,41.14,18209.0,16206.0,15920.0,38.7125,40.17333333333334,-0.018887451487710094,-0.033885350318471286,-0.02343548802472306,0.01806905599618358,0.04081004801968957,5,2,0.4647231720437687,-0.8854560256532098
2015,23,2015-06-01,2015U23,16613,38.77,8.728399999999999,8.8085,7.84416,7.8521,2383225.0,1303702.0,1079523.0,37.92,38.65,36.99,42.24,42.47,16364.0,17602.0,17767.0,38.38,39.904999999999994,0.022415611814345926,0.048121113814544536,0.029747675962815467,0.05094553480880504,0.05122163464756668,6,2,0.35460488704253584,-0.9350162426854147
2015,24,2015-06-08,2015U24,17313,41.51,8.757,8.695,7.799200000000001,7.7496,2383225.0,1303702.0,1079523.0,38.77,37.92,39.96,39.35,41.79,16613.0,15948.0,19019.0,38.825,39.59666666666667,0.07067320092855289,0.038788788788788775,0.10663822980538518,0.038270941548749215,0.04827735468773264,6,2,0.23931566428755768,-0.970941817426052
2015,25,2015-06-15,2015U25,16036,42.69,8.763200000000001,8.8255,7.766800000000001,7.8109,2383225.0,1303702.0,1079523.0,41.51,38.77,38.65,37.62,40.32,17313.0,18209.0,20283.0,39.2125,39.57333333333333,0.028426885087930565,0.10452781371280717,0.1705511379215794,0.048968918999227284,0.03643697835808024,6,2,0.12053668025532308,-0.992708874098054
2015,26,2015-06-22,2015U26,16383,40.94,8.7538,8.773,7.792439999999999,7.8316,2383225.0,1303702.0,1079523.0,42.69,41.51,37.92,39.25,42.3,16036.0,16364.0,12240.0,40.2225,39.770833333333336,-0.0409932068400094,0.0796413502109703,0.21845238095238084,0.027764761012183614,0.0064771500539761995,6,2,1.2246467991473532e-16,-1.0
2015,27,2015-06-29,2015U27,15214,39.76,8.7972,8.85,7.91354,7.9758,2383225.0,1303702.0,1079523.0,40.94,42.69,38.77,36.99,42.24,16383.0,16613.0,15764.0,40.9775,39.6575,-0.028822667318026407,0.02553520763476902,0.0574468085106381,0.004711358347051053,0.015753747405152785,6,2,-0.12053668025532327,-0.992708874098054
2015,28,2015-07-06,2015U28,15205,42.26,8.9763,8.9005,8.13104,7.9575,2383225.0,1303702.0,1079523.0,39.76,40.94,41.51,39.96,39.35,15214.0,17313.0,17988.0,41.224999999999994,39.45083333333333,0.06287726358148893,0.018067935437243943,0.014402304368698937,0.023634272570442594,0.026827191080829982,7,3,-0.23931566428755743,-0.9709418174260521
2015,29,2015-07-13,2015U29,14930,44.81,8.915000000000001,8.8805,8.12762,8.1555,2383225.0,1303702.0,1079523.0,42.26,39.76,42.69,38.65,37.62,15205.0,16036.0,16066.0,41.4125,39.693333333333335,0.06034074775201148,0.04966034200046865,0.06034074775201148,0.006231941533057617,0.0441178353326761,7,3,-0.3546048870425356,-0.9350162426854148
2015,30,2015-07-20,2015U30,15267,46.23,8.9339,8.9955,8.18742,8.2233,2383225.0,1303702.0,1079523.0,44.81,42.26,40.94,37.92,39.25,14930.0,16383.0,16206.0,41.9425,40.2925,0.03168935505467507,0.1292134831460674,0.09471939379587968,0.025361905847486543,0.05001532253945551,7,3,-0.46472317204376806,-0.8854560256532101
2015,31,2015-07-27,2015U31,13878,45.63,9.0011,9.0015,8.17764,8.2078,2383225.0,1303702.0,1079523.0,46.23,44.81,39.76,38.77,36.99,15267.0,15214.0,17602.0,43.265,40.87416666666667,-0.01297858533419849,0.1476358148893362,0.21034482758620698,0.017118644067796618,0.0290879911732993,7,3,-0.5680647467311556,-0.8229838658936566
