iso_aar,iso_uke,uke_start,uke_kode,eksport_volum_tonn,eksport_pris_nok_kg,eur_nok_snitt,eur_nok_ukeslutt,usd_nok_snitt,usd_nok_ukeslutt,fao_global_atlantisk_tonn,fao_norge_tonn,fao_eks_norge_tonn
2025,39,2025-09-22,2025U39,23396,79.91,11.692400000000001,11.7105,9.952679999999999,10.033,,,
2025,40,2025-09-29,2025U40,24009,77.68,11.682300000000001,11.6745,9.954939999999999,9.9493,,,
2025,41,2025-10-06,2025U41,26112,75.38,11.627500000000001,11.6775,9.99804,10.0947,,,
2025,42,2025-10-13,2025U42,26448,73.74,11.72746,11.7293,10.09718,10.0413,,,
2025,43,2025-10-20,2025U43,25886,78.25,11.65106,11.6185,10.03462,10.0056,,,
2025,44,2025-10-27,2025U44,24875,80.55,11.643460000000001,11.6485,10.03588,10.0818,,,
2025,45,2025-11-03,2025U45,24111,78.08,11.725999999999999,11.78,10.18042,10.1894,,,
2025,46,2025-11-10,2025U46,23488,80.1,11.6802,11.7285,10.07106,10.0691,,,
2025,47,2025-11-17,2025U47,24038,84.54,11.743260000000001,11.794,10.158660000000001,10.2378,,,
2025,48,2025-11-24,2025U48,24188,82.5,11.81136,11.7645,10.2132,10.1716,,,
2025,49,2025-12-01,2025U49,23754,88.83,11.771,11.755,10.105799999999999,10.0945,,,
2025,50,2025-12-08,2025U50,25596,95.84,11.8121,11.856,10.118199999999998,10.1066,,,
2025,51,2025-12-15,2025U51,23942,88.71,11.94956,11.915,10.181659999999999,10.1733,,,
2025,52,2025-12-22,2025U52,12527,103.59,11.86825,11.849,10.087399999999999,10.0535,,,
2026,1,2025-12-29,2026U01,13496,100.4,11.823625,11.7985,10.063925000000001,10.0661,,,
2026,2,2026-01-05,2026U02,21000,92.33,11.7673,11.7765,10.079640000000001,10.1155,,,
2026,3,2026-01-12,2026U03,22239,83.65,11.73476,11.7203,10.07486,10.0889,,,
2026,4,2026-01-19,2026U04,20924,83.09,11.6399,11.542,9.94106,9.8297,,,
2026,5,2026-01-26,2026U05,20538,81.29,11.4996,11.3885,9.64342,9.5549,,,
2026,6,2026-02-02,2026U06,19798,92.86,11.4461,11.4695,9.6914,9.7249,,,
2026,7,2026-02-09,2026U07,19990,93.6,11.317,11.326,9.52354,9.5481,,,
2026,8,2026-02-16,2026U08,17853,84.89,11.2567,11.254,9.532259999999999,9.564,,,
2026,9,2026-02-23,2026U09,17853,81.34,11.2626,11.2085,9.55044,9.4947,,,
2026,10,2026-03-02,2026U10,16113,88.03,11.212900000000001,11.1725,9.644499999999999,9.664,,,
2026,11,2026-03-09,2026U11,17120,94.98,11.1576,11.159,9.65212,9.7238,,,
